FeatureID	Kingdom	Phylum	Class	Order	Family	Genus
387961ce2ebf2b4228ae8c3bdd5dc092	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
391c32c3a3d27a6d2342fb1de78513e2	Bacteria					
392c593b0119153496d36a6c003c0cce	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
394ac200b8946e20e45f4cf49658df98	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira
3960eb2bc01458b2653a3b31c7dd95d2	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	Mogibacterium
39b119f1ab21c4e1d488a29fc8392d63	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Ruminococcus]
39ca48d7af71b4c02ad439ca2a3811c1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	
3a144ecab8ece14c6abfd60a9f2c6cb4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
3a20bfa6f547514f137608e5e724ae7a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
3a44baa6f2feca5ff97ca371eec43d52	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
3b795b8ce66c64a6c3e4316567182baf	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
3b96e039b7f81b27cbf449289486128b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
3ba699776f277ac61f5b4b71e87af144	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
3c1d1b36406ce0c771ba2a56451f99c1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia
3cac7de32dcd1ce8e8889af5289a52a3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
3d2f7ef45a35093edb08153b6cb59136	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
3e43fe8c19a6366b816db95cf68291dc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	
3eac6a7de7181a9a5652ca5c66999c64	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	
3ef2943ff5c3b0fcd14b2f574b6f5197	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	
3f14c4ce7171f57dbfc1444ab8f1f05d	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nakamurellaceae	
3f31508780b37ac2a08a0d085772f234	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
3f5d978a81627353ceccc8a925d43ac4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
3f79f761ee6edc027f6e338df0fb2b20	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	
3ff983f7ab7dbf9fd054a6ff58d3c920	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
409c183e0172643a5129da5039d9d3a5	Bacteria					
409eedaae5b257a3ac693bc7aeb25aec	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales		
40eda099e017c86c4df65a6e087d3c85	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium
413f26cf30939be50a3492b7fb810ab7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
41509c7915cae1334dd58ca338e68f99	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales		
41b367dc04e675bf74b605cfd030e4ad	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
41dc0f9b03df57a6e1522a3ec68988c7	Bacteria	Proteobacteria	Alphaproteobacteria	RF32		
41fadec24937a0183724d8d6fb497a1b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
4210cb6269a436418e0b93437fab1294	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
4255bccdf2564f93073b971591870a6d	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
4266d62e67c8499672838769c6aefacb	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
426b9254c87d14db2637a90f1a865e9b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
4282d9d047d972da05f92fc1665e96eb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]
429a21a74ac50c7205abd9e247191bd0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides
42a8e129b24d2020880f454fb40f659d	Bacteria	[Thermi]	Deinococci	Thermales	Thermaceae	Thermus
42fc0a92539323eea2a554870584e082	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Helcococcus
431da0b6c56ba24e5bd93aabd8923585	Bacteria	Firmicutes	Clostridia	Clostridiales		
437b8f6862eb2cff8785977d5209bc90	Bacteria	Firmicutes	Clostridia	Clostridiales		
439fa275ed6125a3e3f581c20349e0f6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
43c31df916480c2be6eaa46d73beb625	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
43e14b4a6afdc930b6c11022cef62558	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
43f277004a41945115304a4f00424065	Bacteria	Cyanobacteria	4C0d-2	MLE1-12		
44b73f168252f56b7ffec45011d18695	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
44dbaf2ee9f0bb1adbb2d8adfa5dac5d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria	
4549b1fe5bb234c24f1b24afcd227ce2	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
456aed7c43e2f35740e3c6939958d343	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
45946658f876e47e1e2bec935220b3d6	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	
45aabb77aec1e0125639598405caae78	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella
45caba903a16f3cbaf035eab26769017	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
460c77969310216a208c5a55d39ce08a	Bacteria					
461601430184acdbaf9bb2778022524d	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Flavisolibacter
462903709a7670437cf63ed0be5370b1	Bacteria	Firmicutes	Clostridia	Clostridiales		
463c90535e77331640c6e3bcc51dd305	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
4655c57251e3d8e16617ce6e0721eafb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
4669f785716df43aa86c9a990e619eb1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
4683204348b058b137ba3d252a3283d5	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister
4691c0f70ac1f90454288b61ffffe585	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum
46959a96f2bcc813898ac42b03a7ac6e	Bacteria					
4697024a985737fddbba3745672c24c7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
46d14a967eab5eb3434afe3015bf6d05	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
46e773712e60b9b6c339108501d014e8	Bacteria	Firmicutes	Clostridia	Clostridiales		
47d01e6146062d4183e8b7db6a700475	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
488f1d4b3139866c92430a03bbec4e27	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
48b778b56508060b0a0e4ae522412bbb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
48e3767d2323ea63d1fd4bcdb2e6ead6	Bacteria	Firmicutes	Clostridia	Clostridiales		
494ace0960fb40a2c00bdeddf27e8f68	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Tissierella_Soehngenia
4984e04b93f533af436de141e5b57ff8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	
4a169d2eef6f835bdf60661334ef36eb	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
4a52a4b32f3c0b7d740d7299810b7473	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
4a7f9aff7d93224db33f310f4c9fdabf	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
4b608a686f432b7e3f244c6fa73e8d66	Bacteria	Firmicutes	Clostridia	Clostridiales		
4b6642c942862a388eb9106500590ee0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
4b9ed8e3074e6c6b1072d0829d75ae82	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
4ba23cc107675af39a5fcb35a98630ad	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
4bb9d75f947fb74f0a2b4b5756a317bf	Bacteria	Firmicutes	Clostridia	Clostridiales		
4bcf5e0e447db2127afbb6c0c813d9cc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales		
4c228307a51b9deb90de56d70ca501b2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BS11	
4c2c2e07b24607e820666440d600dd62	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Adlercreutzia
4c530bcdb45db5085bcffa724de7d719	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc
4c5dfc64a55a433003668905f48c8239	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella
4c844b8544942c70f5a5eff5125c68d5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
4cc5fc7f43cde482a8aeb96a58942ef0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio
4cf86ac7d000d8e12bef66744d17fb88	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
4d1b6823e4495c274a5b496eadee2214	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas
4d4555d1ea57129a8b64f546b85fdc86	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	
4d7c78c1a4516fcf56f1a599beeb1fa4	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia
4da21dd276ec31f5523dd2860d8ccca3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales		
4de789a868a8668b150e33569796f8c0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
4de890763ca3fb9eefadf39f7f450f64	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	RF16	
4e13588167d4f53d90aaa63f9c8af32c	Bacteria	Firmicutes	Clostridia	Clostridiales		
4e31f7f2e1b71107f1c5e902374fe9c5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
4e6893e0a72da62b7918df5a44e1b253	Bacteria	Firmicutes	Clostridia	Clostridiales		
4eba4e63eb2a9caeb673afe2b0291fbf	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
4eebc62dbf253707116af3b18f7a2264	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium
4ef1ddf5c1c81f567b3b4db5c34e44a7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus
4ef98d826b72e80301c2f4261f1c21ea	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium
4f2732f77bca1b93a2f6e2f0f7202a88	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
4f2a33adce7c410a26d8bf16d06ccce9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	
4faf9cf6aabc4ca62ba2dd64df4ce639	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
50354e3ae1ed182922e59550cc491cef	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales		
50914e88cc56bfc5cf3e72bb647da6da	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
50930a7f273f25932e8fe33160ad46bc	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium
50d2f961f9d7af15000411ce7e3f1801	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter
50e78b9caeb4fceac0cd22aed55864c6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
5140cc8404f4e39e51776ac6fd9ca06b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
5181cfd3246d68571628a84f6d7774d8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
5195ea6ecd8f80a4c7ec6c31edd22299	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
51d080cc2d7f5a689f636b527413fde8	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
52012f47b2f963f1d2624646b5d239e7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
52118b02657b67ac9f9843dd6f95d7d2	Bacteria					
52b6a41346b1ec95f295170667946d4b	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
52d16f3d5c5bbf40f4c5c8a9301cf913	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45		
53b802b2543cce332c49378fe269312a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	5-7N15
53e93c3e233545c990f7afdff8cb9d45	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	
542f463b673bf655014b8def128edcf0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales		
5463bdf3ec813cc10cae6edf79215111	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
54afbe10cf84b181b1ebc2dd653ff449	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
54cd6647d3a500bb30a59763c8551bc7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	
54f1de4787a046247beb10dbd873328e	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister
55325602d1846eb19ff4a9832534f094	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium
555e8475d92cbc567734e934d5858ac4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
55d23d6fb3de007d9da698ef9147b65b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
55e7af8dd48188ba30115ab152511255	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	
55e95d54e8a0bf05cdf8017532eef1f3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	
55ff3e91888cb7ad6f33f65203fd8ec6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
561a89e299bbb8dbb4d788d01fd222fe	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	
5632359300c1252280b984c6644e9300	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
5655af3187dd288bc652b0875955d49f	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia
569155e1c7868074e03e0b64ab3368bb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
57226b686cb77a2db629af663c7731c0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
57471b52e2841dc13c8a82bf05e34ee8	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
5792017ec3107278eaa569857e9b0ca4	Bacteria	Firmicutes	Clostridia	Clostridiales		
57d4e7b4814d9da93d78c4e7b6ddfcd4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	
57f57de67662d5d1beb8e79b1951d66b	Bacteria	[Thermi]	Deinococci	Thermales	Thermaceae	Thermus
5844e68da6886daf541b82d187d9e7be	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
5857a28e7233292410aa6c74802cd41a	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
587fedf317a3bd9e773d2915e9f5998b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
5882ec0335659321ce1be23e4aafb370	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
58a2b784fb62e731dfcca579ae18d985	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	RF16	
58b9ad5aaf0b2478c938346efbea9a81	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter
58c4de9e88716549dff34664ebdc296e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
590dba8ace7120146b4695bc058b7424	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
5923a5d614dcfc9148d0a8b3210af193	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	
594ea21af6685d0493c74f14bc5b8882	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
59a3ab51cdfa294420b8de0fd00e93e8	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	
59b34a7cb8128e6688781f4d3d5ede38	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-2534-18B5	
5a7b0fddbd478e7f56143f9b1939fe45	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	
5aa09a1a991430d8e0236a1364e5222f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	5-7N15
5ad334deba9662418c1f0b56250348a1	Bacteria	Firmicutes	Clostridia	Clostridiales	[Mogibacteriaceae]	
5b26017906c464ccc1970dfee22f5a68	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales		
5b5a6197490e6910a61bfd2187e49d1d	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	
5b9191c74571d3d5c37ed485bfa83b37	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
5bb3949bae5cf350ea468e1230c8de62	Bacteria	Firmicutes	Clostridia	Clostridiales		
5c3fe57bbb85ae8a25409604f46f1414	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Parvimonas
5c465d9fb35a920c6d6b3563525b9ab3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
5c5a0c84acb7100c62788b342caf8eeb	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides
5cfda3e147c727da3870d5d14848c7e4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
5d41d6e35702d072de5be10053720de1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus
5dc6470972a835884558ce99ce423d4d	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira
5dfb22206434b9bc2b9051c6fef21c29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
5e2d66e4cab3704f6e0c64a2b22c3152	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	
5e5715ddfb086c58cc1262d3d92a386f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium
5ef56aba0fba42bf9e8f04504b6d4a58	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Paraprevotellaceae]	[Prevotella]
5f4683da4766886cf98e50b7c829f5cb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
6019d4ebfff3332176d0877f43eda375	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio
60263904548cbf7cc38bd5248d85fb5e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
606ad7ac0bd075e45d3266f9ca468911	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
618663ec53ccde63c0cc204d79462d45	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	
6194290e4b8c5a340ef9557c9ca7aac7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales		
62035734f1073dfe7a0fdd0251f4072f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	
6229279b21fdeb33305d35ab5e538977	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
623654a68a8b850c15dfe14ea0305eef	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas
627b27f575998c32a6d3db3b294a37af	Bacteria	Bacteroidetes				
62b88937f0c2a1ed71be2aa98776b0fd	Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter
62e3c7c217b104802d107cbe8ef1b57a	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
631011e8f4ab55762287372aafdf150f	Bacteria	Firmicutes	Clostridia	Clostridiales		
63813e3ccc5cba2c152c15629014fadf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium
649322bdd8a606d39442923312f6cc0a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	
649f869885b92bd3a16cb260cd42310a	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister
64b510115c53b9f1e307eddbc1013ed3	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	
64d864f10ab7e4db8b977b955830671c	Bacteria	Proteobacteria	Alphaproteobacteria	RF32		
64df001f6ec03a6857ebfbd0ddb07bcb	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
64f9b69cbaadf47c1677a0f4f31774d6	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus
65667058e599ca9ea029aeb2930c99f9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
65ef221b2688426908cf56a8ae026855	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
65f8ba96fc695fe77619c2f502534c63	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	WAL_1855D
662e3874b52219a80d1899a96fe5aef1	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	
664e2da0520f92f495550463c5103997	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
6696996b76242c7d6473455f5e17d72d	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	
66ee2f45f3a90d77d87d115adf40be2c	Bacteria					
6734c12215eaddcc9688abf8d65163c9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
675901e598409fba2ca88494be3463d3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium
676fa4bbf99f0b193108f9d8fb92f833	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
6774d37508c4f8fa88c40bcbb74ff6ae	Bacteria					
677e50c785d4eeb6057793ebc0dfeee7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
67f0c2b589c48a97cd2ef64acf8ed891	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus
681c2f9db4f621c18e7b3aa79c55646c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia
68661e529a25adcd6991459ac7aa4cd7	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
686c7c4473f3b6d9c333636773e9a2ce	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
68953a3c25a3896a0da01ebe7844665f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
694a8c8da0dc346652e1d7fb48c910e2	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	[Eubacterium]
6959af4962bcbda6e8ad69aac9f634d3	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia
6a8c683ff6d54fefe98166dac8e5a9c6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
6aa6a31345dbcecd40436f31a5e56c23	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
6abd52a0f145daa9693c6f6691809cc0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
6ac5e1bbc84e440ac30aa2123ea70a93	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
6aee1b09bd7d1b8b461dee3c8c490376	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	
6b4ea007f944ce0cc13c49c93ff5c60e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	
6b94231716bd4b82f9aadadc8f5f750c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	
6bf799528d328e19d5466b304ff6da21	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia
6c3137f8d48d3ed875d4d3c16ad08040	Bacteria					
6c58c00ef27891c477c8d989ad39264f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella
6d6e8c6dd5f87d80c035dccd23d1d7ee	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
6dcc8f87dd9c2b671e35f73f11da4eff	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	
6e1224feea9d0b62f1cb1d384bf8e347	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales		
6e26303f1f469422a3ad33d0e1d35339	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
6e506cef1c2b0becca4e900dd1201340	Bacteria					
6e60c6ec414fb8fab662e51cb3308209	Bacteria					
